Date,Open,High,Low,Last,Diff_Open_Cls
2/2/2021,33656.99,36015,33300,35676.21,-2019.22
2/3/2021,35667.11,37475,35382.45,37303.72,-1636.61
2/4/2021,37306.25,38762.5,36185.39,37680.95,-374.7
2/5/2021,37682.9,38392,36611.02,37860.26,-177.36
2/6/2021,37859.99,41002.11,37695.81,40074.99,-2215
2/7/2021,40101,40516.19,37373.5,37902.77,2198.23
2/8/2021,37902.82,44868.98,37644.24,44666.51,-6763.69
2/9/2021,44714.11,48214.99,44232.95,47355.82,-2641.71
2/10/2021,47331.6,47407,43701.18,45020.08,2311.52
2/11/2021,45020.08,48673.32,44015.88,46937.99,-1917.91
2/12/2021,46925,48975,46229.04,47942.34,-1017.34
2/13/2021,47958.37,48221.05,46172.5,47188.37,770
2/14/2021,47188.37,49756.44,46905.19,48644.68,-1456.31
2/15/2021,48644.78,49393.5,45821,48217.97,426.81
2/16/2021,48325.31,50602.31,47036,48585.07,-259.76
2/17/2021,48588.75,52691.68,48452.53,52400.44,-3811.69
2/18/2021,52400.45,52623.65,50856.45,52044.1,356.35
2/19/2021,52044.1,56361.68,50679.75,55608.59,-3564.49
2/20/2021,55631.74,57626.8,55025,56513.16,-881.42
2/21/2021,56518.48,57913.63,54000,57529.76,-1011.28
2/22/2021,57531.19,58445.23,47000,54950.58,2580.61
2/23/2021,54948.2,55029.57,44845.72,47945.75,7002.45
2/24/2021,47954.71,51432.33,47000,48726.36,-771.65
2/25/2021,48745.82,52128.89,47959.56,48037.4,708.42
2/26/2021,48037.41,48873.1,44120,45638.6,2398.81
2/27/2021,45661.75,48376,45055.15,46856.06,-1194.31
2/28/2021,46857.75,46872.15,43021,43177.77,3679.98
3/1/2021,43177.77,49559.49,43085.63,48858.83,-5681.06
3/2/2021,48858.83,50288,47067,47444.18,1414.65
3/3/2021,47435.16,52658.48,47370,50924.19,-3489.03
3/4/2021,50951.5,51798.32,47500,47895.14,3056.36
3/5/2021,47895.14,49466.25,46290.09,49048.01,-1152.87
3/6/2021,49039.86,49388.33,47071.53,48593.8,446.06
3/7/2021,48593.8,51352.75,48475.29,51057.91,-2464.11
3/8/2021,51057.91,51992.25,49284.96,51888.64,-830.73
3/9/2021,51888.64,54825.1,51362.38,54305.5,-2416.86
3/10/2021,54305.5,57402.13,53000,56898.5,-2593
3/11/2021,56912.83,57926.78,54265.82,57620.52,-707.69
3/12/2021,57581.97,58145,55011,56969,612.97
3/13/2021,56953.11,61780.63,56009.34,61606.06,-4652.95
3/14/2021,61584.4,61702.25,59273,59690.28,1894.12
3/15/2021,59718.75,60752.5,54555.01,56411.75,3307
3/16/2021,56412.5,56975.16,53208.81,56425.72,-13.22
3/17/2021,56379.85,58362.51,54124,57725.64,-1345.79
3/18/2021,57750,60099.75,57000,57485.33,264.67
3/19/2021,57487.75,59460.02,56239.33,58385.24,-897.49
3/20/2021,58426.89,59890.46,57815.51,58525.64,-98.75
3/21/2021,58500,58844.4,55500,57276.32,1223.68
3/22/2021,57298.75,58442.17,54225.28,54580,2718.75
3/23/2021,54580,55900,52933.03,54433.56,146.44
3/24/2021,54433.57,57245,53137.08,54048.5,385.07
3/25/2021,54015.95,54259.7,50316.7,51990.48,2025.47
3/26/2021,51990.47,54320.74,51223.37,54000,-2009.53
3/27/2021,54018.61,56291.72,53952.43,55879.05,-1860.44
3/28/2021,55900.78,56631,55225.08,55971.01,-70.23
3/29/2021,55989.75,58400.89,54659.8,57241.15,-1251.4
3/30/2021,57241.15,59395.88,57001.25,58672.03,-1430.88
3/31/2021,58665.71,59818.25,56811.17,58950.02,-284.31
4/1/2021,58979.88,59486.59,57922.39,58854.18,125.7
4/2/2021,58874,60090.75,58443.87,58669.5,204.5
4/3/2021,58670.03,59799.75,57777.77,58062.4,607.63
4/4/2021,58096.08,58522.45,56466.25,58103.68,-7.6
4/5/2021,58136.05,59264.18,56800,58776.77,-640.72
4/6/2021,58777.69,59486.25,57253.93,58252.26,525.43
4/7/2021,58236.83,58676.22,55440,56224.08,2012.75
4/8/2021,56224.08,58149.82,55679.17,57661.74,-1437.66
4/9/2021,57666.75,58892.48,57434.07,58312.42,-645.67
4/10/2021,58312.42,61231.25,57835,58572.56,-260.14
4/11/2021,58572.57,60679.99,58441.03,59821.38,-1248.81
4/12/2021,59835.75,61236.75,59348.8,59935,-99.25
4/13/2021,59935,63753.43,59700,63194.82,-3259.82
4/14/2021,63220.25,64899.97,61302.72,62382.45,837.8
4/15/2021,62382.46,63655.97,61998.9,63398.46,-1016
4/16/2021,63398.46,63855.37,60040,62006.92,1391.54
4/17/2021,62006.83,62633.57,59664.24,60863.58,1143.25
4/18/2021,60873.07,61148.08,51431.1,55550,5323.07
4/19/2021,55550,57734.74,54250,56209.12,-659.12
4/20/2021,56199.26,57149.82,53400,56780.9,-581.64
4/21/2021,56780.9,57151.54,54327.76,55002.25,1778.65
4/22/2021,54982.7,55494.42,51430.71,51592.12,3390.58
4/23/2021,51600,52232.18,47266,50543.35,1056.65
4/24/2021,50543.35,51231.69,48707.23,50964.05,-420.7
4/25/2021,50982.25,51150.01,49122.7,49968.49,1013.76
4/26/2021,49652.95,54408.22,47000,53272.5,-3619.55
4/27/2021,53257.07,55388.99,52536.2,55194.32,-1937.25
4/28/2021,55194.32,56493.27,53848.31,54427.56,766.76
4/29/2021,54443.9,55219.69,52366,52987.84,1456.06
4/30/2021,52990.27,57414.47,52800,56802.9,-3812.63
5/1/2021,56821.18,58551.75,56692.82,57719.89,-898.71
5/2/2021,57719.35,58020.81,56064.51,56818.68,900.67
5/3/2021,56898.6,58989.16,56236.11,56818.58,80.02
5/4/2021,56812.89,57529.92,53250,54792.75,2020.14
5/5/2021,54751.93,57974.07,52918.99,56860.77,-2108.84
5/6/2021,56858.73,58420.82,55200,55961,897.73
5/7/2021,55965.29,58732.41,55288.11,57694.35,-1729.06
5/8/2021,57683.25,59559.99,56800,59009.02,-1325.77
5/9/2021,59009.03,59317.07,56256,57958.91,1050.12
5/10/2021,57487.75,59598.22,53434.31,55302.97,2184.78
5/11/2021,55307.46,56960.84,54500,56902.4,-1594.94
5/12/2021,56902.4,58021.26,53549,54469.39,2433.01
5/13/2021,54469.4,54822.66,45000,49305.39,5164.01
5/14/2021,49305.39,51565.5,48366.71,49182.03,123.36
5/15/2021,49186.65,50715.4,46921.82,48227.45,959.2
5/16/2021,48242.95,49782.83,43700,44055.36,4187.59
5/17/2021,45410.48,46651.8,42080,44818.31,592.17
5/18/2021,44795.2,45872.05,42385,43260.45,1534.75
5/19/2021,43303.5,43606.75,30000,38309.23,4994.27
5/20/2021,38311.29,42549.04,34956.51,40066.37,-1755.08
5/21/2021,40061.2,42294.31,35089.47,35208.5,4852.7
5/22/2021,35208.5,38871.2,33500,38072.34,-2863.84
5/23/2021,38072.35,38396.41,31100,32562.03,5510.32
5/24/2021,32576.91,39953.27,32260,39020.64,-6443.73
5/25/2021,39024.88,39848.61,36468.07,37635.68,1389.2
5/26/2021,37626.53,40866.38,37449.01,38767.74,-1141.21
5/27/2021,38755.25,40424.99,37117.09,38409.81,345.44
5/28/2021,38486.87,39198,34500,35208.54,3278.33
5/29/2021,35208.55,37314.5,33649,34318.24,890.31
5/30/2021,34255.91,36500.82,33420,36056.79,-1800.88
5/31/2021,36144.79,37494.5,34195.21,36685.94,-541.15
6/1/2021,36700,37921,35655.64,36317.38,382.62
6/2/2021,36318.98,38232.68,35922.4,37739.05,-1420.07
6/3/2021,37739.05,39488.05,37165.6,38701.82,-962.77
6/4/2021,38701.82,39291.23,35576.67,37040.8,1661.02
6/5/2021,37052.46,37927.81,35275,35845.63,1206.83
6/6/2021,35827.47,36476.59,34825,35969.57,-142.1
6/7/2021,35892.06,36796.55,34006.57,34441.65,1450.41
6/8/2021,34441.65,34685.26,31025,33620.38,821.27
6/9/2021,33624.61,36951.44,32412.73,36420,-2795.39
6/10/2021,36396.96,38403.78,35800.87,36476.84,-79.88
6/11/2021,36476.84,37678.06,35950.96,37132.84,-656
6/12/2021,37132.84,37491.99,34630,36002.13,1130.71
6/13/2021,36002.13,39373.86,34781.97,39258.47,-3256.34
6/14/2021,37506.39,41033.01,37283.64,39847.49,-2341.1
6/15/2021,39847.49,41323.06,39526.47,39947.5,-100.01
6/16/2021,39959.84,40495.6,38290.87,38518.13,1441.71
6/17/2021,38520.99,39551.34,37350.01,37744.61,776.38
6/18/2021,37743.41,38213.63,35111,35505.82,2237.59
6/19/2021,35495.38,36458,34777.42,36104.3,-608.92
6/20/2021,36104.3,36163.32,33333.33,35822.21,282.09
6/21/2021,34932.68,36110,31700,32568.17,2364.51
6/22/2021,32568.17,33299.25,28800.01,32885.52,-317.35
6/23/2021,32889.85,34854.46,31700,33061.2,-171.35
6/24/2021,33057.18,35247.86,32301,34847.63,-1790.45
6/25/2021,34861.5,35501.25,31485.86,32194.89,2666.61
6/26/2021,32190.44,32701.31,30136.44,31298.31,892.13
6/27/2021,31296.3,33553.11,30908.09,32614.41,-1318.11
6/28/2021,32712.65,35298.44,32420.97,34650.05,-1937.4
6/29/2021,34650.05,36604.25,34106.82,36152.31,-1502.26
6/30/2021,36148.75,36315.03,34035.12,34576.96,1571.79
7/1/2021,34576.96,35205.08,32700.88,33414,1162.96
7/2/2021,33408.91,33970.05,32698.85,33146.54,262.37
7/3/2021,33132,34941.08,33088.84,34718.47,-1586.47
7/4/2021,34718.97,35699.28,34261.89,35539.34,-820.37
7/5/2021,35515.63,35959.5,33126.25,33853.41,1662.22
7/6/2021,33851,35103.23,33510.59,33945.25,-94.25
7/7/2021,33966.89,35063.63,33606.5,34534.6,-567.71
7/8/2021,34532.38,34546.25,32101,32812.08,1720.3
7/9/2021,32819,33698.25,32260,33517.17,-698.17
7/10/2021,33521.78,34268.5,32996.48,33327.63,194.15
7/11/2021,33324.24,34119.99,33268.4,33849.1,-524.86
7/12/2021,33973.59,34670.2,32592.58,32842.02,1131.57
7/13/2021,32837.5,33334.71,32180.59,32506.87,330.63
7/14/2021,32508.68,33092.85,31587,32793.78,-285.1
7/15/2021,32792.98,33188,31120,31754.71,1038.27
7/16/2021,31756,32252.03,31007.05,31833.25,-77.25
7/17/2021,31824.91,31948.98,31142.43,31722.08,102.83
7/18/2021,31722.08,32431.89,31100,31651.52,70.56
7/19/2021,31610.94,31923.26,30400,30765.45,845.49
7/20/2021,30772.25,31052.25,29283.97,29856.77,915.48
7/21/2021,29859,32794.93,29481.82,31791.17,-1932.17
7/22/2021,31779.04,32604.99,31679.37,32230,-450.96
7/23/2021,32234.53,32915.14,31989.48,32491.82,-257.29
7/24/2021,32491.82,34514.25,32459.6,33933.98,-1442.16
7/25/2021,33935.75,34825.98,33816.33,34479.1,-543.35
7/26/2021,34436.11,40563.5,34222.11,37731.56,-3295.45
7/27/2021,37730.82,38774.71,36367.38,38043.44,-312.62
7/28/2021,38041.75,40908,37944.95,39943.23,-1901.48
7/29/2021,39943.73,40662.8,39239.94,39718.5,225.23
7/30/2021,39725.69,41600,38330,40668.15,-942.46
7/31/2021,40668.17,42379.64,40603.25,41537.42,-869.25
8/1/2021,41535.38,42601.25,40601,41258.17,277.21
8/2/2021,41073.64,41510.59,38674.01,38865,2208.64
8/3/2021,38835.43,39786.99,37617.75,38079,756.43
8/4/2021,38062.45,39859.74,37481,39733.44,-1670.99
8/5/2021,39733.39,41400,37244.68,40889.42,-1156.03
8/6/2021,40896,43349.51,39871.58,42734.82,-1838.82
8/7/2021,42724.49,44581.15,42376.08,43971.67,-1247.18
8/8/2021,43972.18,45351.04,43275,43860.23,111.95
8/9/2021,43646.75,46520,42803.23,45472.75,-1826
8/10/2021,45442.55,46751.5,44639.36,45640.12,-197.57
8/11/2021,45644.25,46776.98,45222.34,46337.78,-693.53
8/12/2021,46350,46402.25,43784.56,44485.5,1864.5
8/13/2021,44474.02,47887.65,43875,47614.16,-3140.14
8/14/2021,47614.16,48179.68,46000.01,46662.92,951.24
8/15/2021,46665,47394.62,45506.79,46714.03,-49.03
8/16/2021,46305.74,48044.16,45651.27,46080.77,224.97
8/17/2021,46053.01,47159.16,44519,44975.26,1077.75
8/18/2021,44975.26,46040.75,44214,44536.35,438.91
8/19/2021,44536.34,46900,43935,46583.75,-2047.41
8/20/2021,46583.75,49117.03,46247.39,48653.93,-2070.18
8/21/2021,48653.93,49824.5,48282.03,49005.34,-351.41
8/22/2021,49022.5,49496.5,48004.19,48395.73,626.77
8/23/2021,48393.74,50530.51,48200,49517.94,-1124.2
8/24/2021,49503.25,49878.5,47684,48331.77,1171.48
8/25/2021,48350,49164.6,47000,48681.8,-331.8
8/26/2021,48669.88,49356.57,46210.77,47024.56,1645.32
8/27/2021,47028.5,49170.44,46328.28,48915.88,-1887.38
8/28/2021,48915.33,49311.55,48342.62,48741.79,173.54
8/29/2021,48745.58,49658,47720.22,48924.93,-179.35
8/30/2021,48788.25,49408,47350,48659.25,129
8/31/2021,48664.75,48694.85,46691.29,47003.1,1661.65
9/1/2021,47003,49108.54,46399.7,48267.16,-1264.16
9/2/2021,48267.16,50375,48146.78,49548.39,-1281.23
9/3/2021,49550.91,51046.11,48250,50134.99,-584.08
9/4/2021,50129.19,50552.25,49388.25,50180.57,-51.38
9/5/2021,50181.07,50491.51,49487.05,50381.57,-200.5
9/6/2021,50334.89,52209.4,50333.06,51915.11,-1580.22
9/7/2021,51922.75,52948,42839.91,46799.55,5123.2
9/8/2021,46808.79,47450.7,44425.01,46053.24,755.55
9/9/2021,46039.39,47395.41,45523.19,46240.73,-201.34
9/10/2021,46263.25,47028.14,44725,45052,1211.25
9/11/2021,45052,46010.46,44120.01,45316.86,-264.86
9/12/2021,45316.86,46265.82,44744.15,45895.65,-578.79
9/13/2021,45930,46873.99,43363.45,45167,763
9/14/2021,45174.49,46969.03,44682.54,46818.89,-1644.4
9/15/2021,46818.89,48456,46342.08,47926.16,-1107.27
9/16/2021,47926.16,48495.89,47016.45,47141.87,784.29
9/17/2021,47136.32,48170.25,46713.32,46968.3,168.02
9/18/2021,46968.3,48807.86,46778.08,47967.67,-999.37
9/19/2021,47964.52,48371.33,47072.04,47645.37,319.15
9/20/2021,47652,47744.51,42453.97,43546.25,4105.75
9/21/2021,43527.56,43934.74,40171.75,40893.82,2633.74
9/22/2021,40921.25,44019.91,39569.56,43457,-2535.75
9/23/2021,43436.92,44948.12,43029.18,44701.77,-1264.85
9/24/2021,44705.75,45156.99,40676.13,42997,1708.75
9/25/2021,42964.38,43226,41620.26,42662.1,302.28
9/26/2021,42663.9,43777.76,40787.59,43154.45,-490.55
9/27/2021,43150.15,44371.44,42595,42691.25,458.9
9/28/2021,42690.97,43419.54,41098.51,41780.01,910.96
9/29/2021,41771.58,42584.54,40747.8,41112.22,659.36
9/30/2021,41133.25,44107.76,40949.52,43438.5,-2305.25
10/1/2021,43431.36,48193.45,43200.9,48124.18,-4692.82
10/2/2021,48124.18,48481.01,47390.6,48013.52,110.66
10/3/2021,48023,49209.84,47017.2,48915.95,-892.95
10/4/2021,48939.75,49500.93,46900,49000.75,-61
10/5/2021,48993.95,51806.82,48511.66,51470.86,-2476.91
10/6/2021,51407,55463.19,50328,54924.79,-3517.79
10/7/2021,54925.69,55770.81,53289.57,54197.75,727.94
10/8/2021,54173.86,56143.64,53566.26,53988.23,185.63
10/9/2021,53985.41,55492.34,53602,54589.99,-604.58
10/10/2021,54664.34,56067.99,54124.25,55345.64,-681.3
10/11/2021,55339,57868.74,54296.2,57320.06,-1981.06
10/12/2021,57334.49,57673.49,53909,55345.68,1988.81
10/13/2021,55358.16,57488.41,54241.8,56969.57,-1611.41
10/14/2021,56969.58,58523.36,56767.13,57445.95,-476.37
10/15/2021,57429.72,62897.76,56821.7,62512.35,-5082.63
10/16/2021,62512.35,62550.34,60102.23,60991.36,1520.99
10/17/2021,60999.09,61432.21,60269.75,61011.41,-12.32
10/18/2021,61011.41,62667.1,58933.37,61378.35,-366.94
10/19/2021,61369.25,64354.72,61035.25,64128.64,-2759.39
10/20/2021,64130.46,66979.6,63500,65992.78,-1862.32
10/21/2021,65992.78,66647.36,61916.44,62668.5,3324.28
10/22/2021,62668.5,63733.73,59953.74,60719.58,1948.92
10/23/2021,60714.84,61728.92,59620,61120.13,-405.29
10/24/2021,61120.13,61489.52,59503.39,60307.79,812.34
10/25/2021,60308.1,63710,59749.3,62539.22,-2231.12
10/26/2021,62526.01,63281.56,61787.53,62088.98,437.03
10/27/2021,62088.98,62106.81,58021.99,58908.09,3180.89
10/28/2021,58908.09,62501.46,57691.76,61393.96,-2485.87
10/29/2021,61401.75,62966.75,60154.53,62379.71,-977.96
10/30/2021,62379.71,62513,60733.85,61669.21,710.5
10/31/2021,61669.21,62415.76,59996.06,60655.85,1013.36
11/1/2021,60658.38,62480.3,59493.41,60824.52,-166.14
